Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
1698,18,82,76,51,4.8,1
1699,22,66,67,83,2.9,1
1700,18,50,47,43,1.8,0
1701,21,85,88,89,5.8,1
1702,17,66,91,74,3.7,1
1703,22,100,100,88,8.8,1
1704,22,70,89,95,4.9,1
1705,21,69,70,72,4.5,1
1706,21,93,100,89,7.2,1
1707,20,90,94,62,5.8,1
1708,16,62,77,49,4.6,1
1709,17,68,67,64,3.7,1
1710,19,100,100,100,12.0,1
1711,22,81,81,58,5.7,1
1712,19,90,99,89,7.2,1
1713,18,65,53,63,3.0,1
1714,18,68,53,81,3.8,1
1715,19,100,100,100,9.2,1
1716,18,100,99,93,7.8,1
1717,16,71,67,79,5.9,1
1718,21,64,71,62,4.2,1
1719,18,74,76,59,4.5,1
1720,20,68,83,59,3.6,1
1721,18,52,55,49,2.7,1
1722,17,100,100,84,6.8,1
1723,16,97,85,81,6.1,1
1724,17,75,73,80,6.5,1
1725,17,77,68,72,4.3,1
1726,20,83,67,72,5.5,1
1727,16,85,68,78,4.1,1
1728,16,52,72,68,3.5,1
1729,16,100,100,89,8.3,1
1730,16,73,64,63,5.2,1
1731,16,91,68,80,6.0,1
1732,20,87,93,97,6.7,1
1733,18,78,86,83,5.3,1
1734,17,67,74,86,5.5,1
1735,16,74,31,69,2.8,1
1736,22,62,50,77,3.2,1
1737,18,62,75,73,3.1,1
1738,18,100,76,83,6.2,1
1739,17,90,73,71,5.1,1
1740,20,58,71,73,3.2,1
1741,19,83,81,55,6.2,1
1742,19,91,100,95,6.1,1
1743,18,76,62,74,3.6,1
1744,21,96,65,92,4.9,1
1745,21,72,98,69,6.1,1
1746,17,73,65,77,3.3,1
1747,19,97,71,88,6.1,1
1748,18,76,86,71,5.6,1
1749,20,60,59,61,3.0,1
1750,19,66,66,75,5.4,1
1751,18,80,83,75,5.7,1
1752,18,71,66,52,3.7,1
1753,16,87,49,81,3.9,1
1754,20,80,50,52,3.0,1
1755,16,62,93,58,4.1,1
1756,17,94,77,88,5.0,1
1757,16,51,85,52,3.9,1
1758,22,50,59,53,2.0,1
1759,16,65,82,55,3.6,1
1760,22,76,78,88,4.2,1
1761,19,93,76,97,6.6,1
1762,21,93,92,73,6.2,1
1763,18,91,77,74,6.7,1
1764,22,77,77,74,3.5,1
1765,20,89,81,81,5.3,1
1766,16,38,43,42,0.2,0
1767,22,95,78,75,5.9,1
1768,20,100,94,79,6.2,1
1769,21,67,70,80,4.3,1
1770,21,100,58,95,5.6,1
1771,16,50,35,77,2.0,1
1772,17,81,50,57,3.4,1
1773,16,86,96,84,6.5,1
1774,19,95,94,95,6.0,1
1775,22,75,75,60,4.2,1
1776,18,74,91,77,6.6,1
1777,17,100,96,85,5.3,1
1778,16,63,74,63,4.0,1
1779,20,64,81,56,4.6,1
1780,17,66,70,60,4.1,1
1781,22,86,54,71,2.6,1
1782,17,87,91,92,7.5,1
1783,22,72,93,51,3.9,1
1784,16,55,52,58,3.3,1
1785,22,45,59,76,1.9,1
1786,17,24,23,44,0.0,0
1787,20,94,79,80,6.4,1
1788,21,91,97,84,6.6,1
1789,17,87,72,91,7.4,1
1790,22,86,85,68,4.7,1
1791,21,84,97,86,4.4,1
1792,22,76,74,63,4.0,1
1793,20,85,86,81,4.2,1
1794,22,94,95,100,7.2,1
1795,16,82,84,78,4.9,1
1796,18,82,88,68,5.8,1
1797,17,57,64,71,4.1,1
1798,18,100,88,84,7.6,1
1799,22,51,64,62,1.2,1
1800,20,60,59,62,2.6,1
1801,17,90,80,78,5.8,1
1802,22,100,99,84,8.5,1
1803,21,73,77,51,4.5,1
1804,19,56,50,55,3.3,1
1805,22,93,88,94,7.0,1
1806,18,83,84,91,5.6,1
1807,17,100,79,87,7.6,1
1808,18,60,61,49,2.4,1
1809,17,87,83,91,7.4,1
1810,22,63,59,63,1.9,1
1811,16,81,98,79,4.4,1
1812,21,87,81,81,5.8,1
1813,22,92,66,100,5.4,1
1814,18,100,94,100,7.1,1
1815,19,46,56,39,1.3,0
1816,19,73,67,60,5.3,1
1817,20,99,73,76,7.4,1
1818,17,86,66,88,5.1,1
1819,18,60,60,42,2.7,1
1820,20,86,85,92,7.0,1
1821,18,71,80,65,3.7,1
1822,17,46,72,51,3.4,1
1823,22,61,64,66,3.1,1
1824,22,85,53,70,4.6,1
1825,19,92,87,86,5.4,1
1826,22,22,83,42,2.5,0
1827,22,61,72,52,2.9,1
1828,16,74,59,56,3.6,1
1829,19,53,62,70,3.1,1
1830,20,77,83,72,5.1,1
1831,21,97,98,92,5.7,1
1832,16,78,71,73,5.4,1
1833,20,99,74,80,5.5,1
1834,17,98,99,100,8.3,1
1835,16,100,81,60,5.8,1
1836,20,93,97,84,6.6,1
1837,17,64,74,69,4.2,1
1838,19,100,73,77,6.9,1
1839,21,60,62,67,4.1,1
1840,17,78,75,83,5.8,1
1841,22,63,31,50,2.3,0
1842,18,83,90,77,5.3,1
1843,17,66,64,51,3.0,1
1844,17,91,83,84,6.9,1
1845,21,82,100,96,6.8,1
1846,18,66,74,80,4.1,1
1847,22,100,90,100,9.1,1
1848,20,61,80,70,4.4,1
1849,20,70,71,52,1.8,1
1850,17,70,64,73,3.4,1
1851,18,57,61,75,2.9,1
1852,18,66,83,80,5.8,1
1853,22,41,44,76,2.5,1
1854,21,67,70,76,3.9,1
1855,19,80,70,72,5.6,1
1856,20,83,79,71,5.3,1
1857,21,97,78,74,5.0,1
1858,16,87,85,59,5.3,1
1859,20,73,78,64,4.3,1
1860,21,66,43,68,1.8,1
1861,20,75,73,84,4.2,1
1862,19,100,94,83,5.9,1
1863,16,70,61,78,4.7,1
1864,19,74,100,76,5.8,1
1865,22,50,56,60,3.8,1
1866,16,94,100,93,7.0,1
1867,17,27,30,40,0.0,0
1868,21,69,78,95,5.3,1
1869,16,100,93,95,7.7,1
1870,22,86,81,97,8.0,1
1871,22,77,81,60,4.5,1
1872,19,57,67,33,2.3,1
1873,20,100,100,96,7.7,1
1874,16,93,73,68,4.9,1
1875,21,69,66,84,4.7,1
1876,16,79,77,54,3.2,1
1877,18,42,62,54,2.5,1
1878,20,95,75,93,6.1,1
1879,21,100,88,87,6.3,1
1880,21,42,59,66,5.4,1
1881,17,67,67,66,3.5,1
1882,19,62,70,83,2.9,1
1883,17,57,54,59,2.1,1
1884,21,88,77,66,3.9,1
1885,20,56,72,72,3.0,1
1886,16,40,56,58,1.6,1
1887,16,91,100,98,6.3,1
1888,20,70,75,67,2.4,1
1889,21,100,98,96,7.0,1
1890,22,86,86,96,5.8,1
1891,16,82,78,75,5.6,1
1892,22,86,92,88,8.3,1
1893,16,65,68,44,2.4,1
1894,16,100,86,82,6.7,1
1895,19,68,60,57,4.4,1
1896,19,100,100,100,10.1,1
1897,18,63,63,63,4.2,1
1898,17,79,90,78,3.9,1
1899,20,83,93,88,5.9,1
1900,20,75,74,68,4.6,1
1901,20,74,71,76,3.5,1
1902,18,68,70,65,3.1,1
1903,19,100,86,72,7.9,1
1904,21,63,46,50,2.7,1
1905,22,85,92,69,5.4,1
1906,22,98,75,87,7.1,1
1907,21,100,92,83,7.2,1
1908,18,75,59,61,3.8,1
1909,21,64,76,78,4.6,1
1910,20,67,68,78,4.2,1
1911,17,53,61,49,1.9,1
1912,16,93,56,72,6.1,1
1913,22,96,91,89,5.1,1
1914,19,95,100,100,7.9,1
1915,19,75,77,55,3.4,1
1916,18,91,100,98,7.2,1
1917,19,100,96,87,7.3,1
1918,20,99,70,83,5.1,1
1919,22,28,52,38,0.7,0
1920,21,68,73,55,4.0,1
1921,20,85,100,84,8.6,1
1922,18,67,88,72,5.6,1
1923,20,74,87,80,6.4,1
1924,21,84,80,84,4.8,1
1925,17,81,80,63,4.6,1
1926,18,58,64,45,1.3,1
1927,17,98,100,100,6.6,1
1928,16,100,99,88,7.2,1
1929,17,65,70,66,3.1,1
1930,16,75,71,80,4.6,1
1931,16,85,68,65,4.4,1
1932,17,86,73,79,5.8,1
1933,18,76,30,64,3.9,1
1934,21,71,80,85,6.9,1
1935,20,69,75,84,5.1,1
1936,20,49,38,52,0.0,0
1937,21,80,88,55,5.9,1
1938,22,82,81,97,7.0,1
1939,22,68,51,57,2.7,1
1940,16,86,57,84,5.8,1
1941,16,100,100,92,8.7,1
1942,18,96,67,75,5.2,1
1943,19,100,84,100,7.3,1
1944,17,70,77,73,4.1,1
1945,16,87,66,88,5.0,1
1946,20,54,78,72,4.6,1
1947,18,84,56,68,4.2,1
1948,17,66,74,73,4.7,1
1949,18,39,46,41,1.7,0
1950,17,56,68,41,4.3,1
1951,17,82,100,82,7.7,1
1952,21,75,44,74,3.1,1
1953,16,69,79,78,2.9,1
1954,18,73,66,53,5.1,1
1955,18,90,88,90,5.2,1
1956,21,80,95,73,5.8,1
1957,20,81,80,58,4.8,1
1958,20,75,63,87,5.1,1
1959,22,73,75,65,4.3,1
1960,16,50,89,88,2.4,1
1961,16,71,76,66,4.9,1
1962,19,96,85,80,6.4,1
1963,21,95,81,70,6.0,1
1964,20,47,58,55,1.5,1
1965,17,68,79,86,5.5,1
1966,18,90,67,45,3.2,1
1967,16,100,93,99,7.8,1
1968,18,88,69,74,5.7,1
1969,18,81,100,76,6.8,1
1970,19,92,75,59,5.0,1
1971,20,92,100,85,4.9,1
1972,16,86,100,96,8.0,1
1973,18,94,97,79,6.9,1
1974,16,79,74,84,5.2,1
1975,17,100,67,78,4.6,1
1976,19,67,49,64,1.6,1
1977,17,70,71,96,5.6,1
1978,16,70,63,75,4.7,1
1979,22,79,100,100,6.1,1
1980,16,97,98,100,6.7,1
1981,20,100,100,98,7.5,1
1982,18,86,95,60,5.7,1
1983,18,68,55,63,2.9,1
1984,17,38,28,51,0.7,0
1985,19,72,60,67,3.4,1
1986,22,96,97,89,7.7,1
1987,21,92,100,100,8.6,1
1988,18,80,72,80,4.5,1
1989,20,56,92,39,2.1,1
1990,17,58,62,82,3.7,1
1991,17,100,100,72,7.3,1
1992,21,62,61,63,3.8,1
1993,20,95,90,72,6.2,1
1994,19,78,77,68,5.3,1
1995,20,100,83,95,6.4,1
1996,19,100,94,97,8.6,1
1997,20,72,87,89,6.2,1
1998,20,90,89,83,5.3,1
1999,16,100,92,77,8.9,1
2000,17,81,81,73,5.7,1
2001,20,73,71,73,3.4,1
2002,21,92,94,90,6.4,1
2003,20,83,100,61,5.9,1
2004,18,83,79,82,4.4,1
2005,17,63,65,75,4.0,1
2006,18,75,65,60,4.4,1
2007,17,73,62,72,3.9,1
2008,18,78,65,69,4.5,1
2009,20,58,67,70,3.3,1
2010,20,100,87,59,5.8,1
2011,16,97,91,74,5.6,1
2012,21,95,89,92,5.7,1
2013,18,93,91,80,4.9,1
2014,19,77,66,81,4.6,1
2015,16,99,100,89,7.9,1
2016,18,69,70,81,5.1,1
2017,18,92,98,88,7.5,1
2018,16,53,60,52,3.0,1
2019,20,84,85,79,6.2,1
2020,18,70,74,81,3.5,1
2021,20,80,52,80,3.9,1
2022,16,82,61,59,4.2,1
2023,20,61,79,65,4.1,1
2024,17,79,70,59,4.1,1
2025,19,100,90,91,7.4,1
2026,22,78,64,86,5.1,1
2027,18,95,77,100,5.5,1
2028,21,81,78,53,4.1,1
2029,19,80,82,94,6.7,1
2030,22,100,98,79,5.7,1
2031,20,68,85,67,4.4,1
2032,18,63,50,45,1.8,1
2033,20,92,72,96,5.4,1
2034,17,77,52,64,6.2,1
2035,16,65,50,57,3.0,1
2036,18,84,59,75,4.4,1
2037,22,76,67,86,6.1,1
2038,22,56,54,70,1.9,1
2039,17,79,71,57,3.7,1
2040,17,96,100,86,5.8,1
2041,18,93,93,87,7.2,1
2042,20,100,83,100,9.4,1
2043,21,100,95,93,8.9,1
2044,22,84,86,78,5.3,1
2045,22,65,69,67,4.0,1
2046,17,82,99,81,6.8,1
2047,19,74,63,62,3.9,1
2048,17,82,80,70,3.5,1
2049,21,73,75,56,4.4,1
2050,20,64,73,67,4.1,1
2051,20,94,84,71,5.8,1
2052,19,72,59,66,3.8,1
2053,22,86,77,74,5.2,1
2054,17,100,100,100,8.2,1
2055,20,77,61,83,5.2,1
2056,21,98,98,96,8.0,1
2057,18,100,100,91,7.4,1
2058,16,86,90,80,6.2,1
2059,16,80,88,68,4.3,1
2060,16,90,96,68,7.1,1
2061,22,80,62,80,4.5,1
2062,17,87,86,77,5.0,1
2063,19,88,68,92,5.7,1
2064,20,89,74,68,5.0,1
2065,18,63,63,80,3.6,1
2066,21,62,47,54,1.9,1
2067,18,97,100,80,6.9,1
2068,21,80,83,98,6.1,1
2069,22,33,74,58,1.6,1
2070,17,51,70,84,3.5,1
2071,16,61,69,79,5.4,1
2072,17,91,78,89,5.9,1
2073,22,52,55,68,2.0,1
2074,19,79,71,70,4.8,1
2075,19,86,81,85,6.1,1
2076,22,80,78,72,4.3,1
2077,21,90,84,87,5.5,1
2078,20,72,78,57,4.0,1
2079,20,95,100,92,6.8,1
2080,21,68,60,75,3.4,1
2081,19,75,74,53,2.7,1
2082,19,60,94,65,5.1,1
2083,19,50,72,39,2.1,1
2084,17,55,26,72,0.8,1
2085,19,100,100,80,7.2,1
2086,18,68,55,78,3.0,1
2087,16,56,36,56,2.3,0
2088,19,85,87,77,3.4,1
2089,21,68,71,71,3.3,1
2090,16,77,81,96,4.7,1
2091,17,75,57,77,2.8,1
2092,21,92,86,83,6.0,1
2093,16,99,84,86,6.3,1
2094,21,70,52,67,2.5,1
2095,17,66,68,97,3.8,1
2096,18,89,71,69,4.0,1
2097,17,52,59,58,4.7,1
2098,17,77,93,90,7.2,1
2099,21,91,71,81,7.3,1
2100,22,100,100,100,10.0,1
2101,20,47,44,60,0.5,1
2102,19,58,51,69,3.2,1
2103,19,100,100,90,8.6,1
2104,18,49,42,51,1.4,0
2105,18,100,100,84,8.6,1
2106,19,74,84,90,5.3,1
2107,20,66,67,86,5.4,1
2108,19,70,82,47,2.4,1
2109,22,65,95,97,4.1,1
2110,20,100,95,93,8.5,1
2111,18,72,62,77,4.9,1
2112,16,80,64,65,4.1,1
2113,21,72,76,84,5.8,1
2114,22,48,87,73,4.6,1
2115,22,98,75,63,5.7,1
2116,18,68,51,77,3.3,1
2117,18,89,76,64,4.8,1
2118,17,82,50,77,3.7,1
2119,22,42,64,50,1.4,1
2120,17,88,91,81,6.0,1
2121,17,65,52,65,2.5,1
2122,21,76,69,74,4.7,1
2123,17,92,93,94,6.9,1
2124,20,53,42,49,2.0,0
2125,19,100,75,93,6.2,1
2126,16,72,70,60,4.4,1
2127,18,70,47,53,3.1,1
2128,20,100,99,100,9.0,1
2129,16,70,64,86,5.0,1
2130,22,74,86,71,3.9,1
2131,22,51,60,81,3.4,1
2132,22,98,78,76,6.8,1
2133,20,79,76,54,3.8,1
2134,20,100,79,93,6.5,1
2135,18,70,63,76,5.0,1
2136,19,92,100,97,7.2,1
2137,17,66,58,51,2.9,1
2138,22,60,74,59,3.2,1
2139,21,55,72,90,4.4,1
2140,19,71,75,70,4.6,1
2141,21,77,78,86,4.3,1
2142,18,100,100,100,10.3,1
2143,18,100,95,96,9.1,1
2144,18,86,95,94,5.6,1
2145,16,92,89,83,5.8,1
2146,21,85,72,72,4.5,1
2147,19,42,71,61,2.9,1
2148,19,66,80,77,4.6,1
2149,20,93,98,71,6.5,1
2150,20,100,81,100,7.6,1
2151,22,100,90,91,7.0,1
2152,20,59,69,50,2.0,1
2153,18,72,92,57,4.4,1
2154,19,61,50,54,2.1,1
2155,21,92,95,91,7.3,1
2156,18,65,71,71,4.2,1
2157,16,72,61,76,4.9,1
2158,20,100,80,88,6.0,1
2159,18,100,96,95,10.5,1
2160,18,80,78,77,5.5,1
2161,16,80,61,75,4.5,1
2162,17,51,61,65,2.5,1
2163,19,100,93,100,7.9,1
2164,21,79,70,70,4.6,1
2165,22,100,100,95,8.3,1
2166,17,95,93,80,7.2,1
2167,20,63,93,73,4.1,1
2168,18,71,62,48,2.2,1
2169,16,86,90,84,5.5,1
2170,16,59,58,80,3.8,1
2171,19,82,69,80,5.1,1
2172,17,98,91,100,7.1,1
2173,22,31,68,50,1.7,0
2174,19,97,76,64,5.5,1
2175,18,82,70,82,6.5,1
2176,19,100,92,77,6.6,1
2177,21,66,58,53,2.3,1
2178,16,75,75,55,5.8,1
2179,16,96,89,91,7.4,1
2180,20,94,71,79,5.7,1
2181,20,76,86,83,4.8,1
2182,22,100,93,94,7.3,1
2183,18,65,70,64,3.6,1
2184,21,54,48,66,1.9,1
2185,17,86,90,82,4.6,1
2186,19,94,87,76,6.1,1
2187,22,87,66,89,7.1,1
2188,18,93,90,98,6.1,1
2189,20,95,85,88,6.7,1
2190,19,87,89,78,7.1,1
2191,20,60,84,58,4.3,1
2192,19,58,75,57,4.7,1
2193,17,97,100,68,7.6,1
2194,18,60,61,55,2.6,1
2195,19,92,77,78,5.9,1
2196,21,77,45,55,3.6,1
2197,22,93,83,80,7.2,1
2198,16,79,73,64,5.0,1
2199,21,72,94,57,5.0,1
2200,21,100,95,94,8.5,1
2201,22,72,81,69,2.8,1
2202,16,84,66,71,5.4,1
2203,21,88,64,85,4.6,1
2204,19,98,98,83,6.1,1
2205,19,100,97,100,8.9,1
2206,19,71,81,68,3.8,1
2207,16,55,50,67,2.6,1
2208,21,73,57,49,3.4,1
2209,16,72,81,81,4.5,1
2210,19,86,67,75,5.1,1
2211,22,74,75,88,5.2,1
2212,21,100,100,93,8.6,1
2213,21,100,96,100,8.2,1
2214,20,90,88,96,7.6,1
2215,20,100,97,95,10.0,1
2216,17,98,100,97,6.6,1
2217,18,98,100,76,7.2,1
2218,20,73,92,72,6.6,1
2219,16,100,83,96,6.3,1
2220,20,77,80,83,5.8,1
2221,17,83,81,70,4.2,1
2222,21,53,71,54,2.5,1
2223,17,69,68,82,4.7,1
2224,21,95,97,78,6.1,1
2225,22,86,85,77,5.1,1
2226,22,51,74,50,2.9,1
2227,21,91,55,72,4.7,1
2228,18,74,69,74,4.6,1
2229,20,79,74,80,4.9,1
2230,16,85,78,84,6.0,1
2231,16,80,100,79,6.4,1
2232,19,79,65,72,4.0,1
2233,21,98,96,97,7.0,1
2234,16,90,94,72,7.3,1
2235,18,94,77,76,5.6,1
2236,21,90,77,85,6.3,1
2237,18,96,100,76,7.0,1
2238,16,80,58,72,2.8,1
2239,16,80,100,94,7.1,1
2240,19,50,65,76,3.4,1
2241,16,54,61,90,3.6,1
2242,21,86,81,81,5.4,1
2243,22,42,50,46,0.7,0
2244,21,80,74,87,5.4,1
2245,21,86,81,80,7.0,1
2246,19,70,59,60,1.7,1
2247,19,100,93,99,7.2,1
2248,16,77,59,75,3.6,1
2249,17,68,68,92,5.4,1
2250,17,66,73,65,3.9,1
2251,19,97,61,89,6.1,1
2252,16,95,87,88,7.0,1
2253,17,99,87,85,6.3,1
2254,16,92,97,77,5.0,1
2255,16,91,70,74,4.0,1
2256,16,72,72,74,4.9,1
2257,20,91,89,67,6.3,1
2258,21,86,78,85,6.4,1
2259,16,68,82,85,6.1,1
2260,20,66,59,58,2.4,1
2261,19,85,84,79,5.0,1
2262,17,64,59,65,3.7,1
2263,21,74,86,79,6.3,1
2264,22,64,45,81,3.5,1
2265,17,94,89,100,5.9,1
2266,21,88,70,81,4.4,1
2267,22,42,73,45,1.2,1
2268,17,100,94,88,6.9,1
2269,21,85,65,76,4.9,1
2270,17,100,82,97,7.6,1
2271,17,40,61,57,1.7,1
2272,22,62,94,78,4.4,1
2273,17,68,92,92,4.6,1
2274,17,80,65,57,5.5,1
2275,22,76,60,53,2.3,1
2276,19,82,98,92,6.1,1
2277,16,100,87,97,8.8,1
2278,18,82,95,86,5.9,1
2279,20,86,69,74,5.2,1
2280,18,56,54,75,2.2,1
2281,18,69,69,78,3.5,1
2282,21,82,89,77,4.9,1
2283,16,68,87,86,3.9,1
2284,21,100,87,91,7.1,1
2285,16,100,78,82,6.1,1
2286,22,100,100,100,10.4,1
2287,22,75,72,47,3.0,1
2288,16,78,89,77,5.1,1
2289,17,53,68,62,2.2,1
2290,19,51,49,46,0.6,0
2291,17,87,91,75,6.4,1
2292,19,91,81,80,6.0,1
2293,21,68,63,48,3.3,1
2294,19,60,88,93,5.2,1
2295,21,73,71,84,3.7,1
2296,22,57,64,69,4.0,1
2297,18,61,85,67,4.4,1
2298,22,69,57,47,3.2,1
2299,22,74,68,59,3.6,1
2300,18,80,52,82,3.6,1
2301,19,75,71,79,5.8,1
2302,19,32,42,39,0.0,0
2303,21,80,65,72,4.5,1
2304,17,74,58,55,2.8,1
2305,21,65,76,45,2.9,1
2306,17,62,67,65,3.9,1
2307,22,95,87,63,5.0,1
2308,18,74,64,77,4.6,1
2309,22,60,68,72,2.9,1
2310,16,76,74,75,6.4,1
2311,19,72,61,66,3.2,1
2312,17,76,73,65,3.5,1
2313,21,77,81,70,5.6,1
2314,18,100,92,53,5.6,1
2315,17,64,76,56,3.8,1
2316,21,46,38,36,0.0,0
2317,19,67,79,65,3.2,1
2318,22,62,84,79,5.3,1
2319,19,96,83,97,6.4,1
2320,20,82,77,62,4.8,1
2321,16,54,71,59,4.0,1
2322,20,100,100,95,9.6,1
2323,18,78,70,68,4.3,1
2324,17,100,89,84,6.2,1
2325,18,41,67,63,2.3,1
2326,22,58,66,41,2.8,1
2327,21,100,90,95,6.3,1
2328,19,81,90,92,7.1,1
2329,20,69,60,79,4.2,1
2330,20,54,37,26,1.3,0
2331,22,58,66,82,4.7,1
2332,20,69,74,66,5.4,1
2333,22,95,98,71,5.2,1
2334,18,71,84,84,3.9,1
2335,19,89,67,80,4.7,1
2336,17,69,71,58,3.5,1
2337,21,86,60,70,2.8,1
2338,17,96,90,87,6.5,1
2339,18,94,71,71,5.2,1
2340,21,75,100,78,4.7,1
2341,20,74,92,64,4.0,1
2342,16,83,70,76,4.6,1
2343,18,90,71,80,5.3,1
2344,18,100,100,100,8.5,1
2345,19,90,71,100,6.3,1
2346,17,74,78,77,3.7,1
2347,18,74,69,78,3.7,1
2348,18,56,48,59,3.4,1
2349,20,79,72,55,4.6,1
2350,20,70,57,63,3.4,1
2351,21,77,85,75,5.9,1
2352,22,49,42,51,0.0,0
2353,22,92,68,79,6.1,1
2354,16,100,77,93,5.6,1
2355,22,99,100,70,7.5,1
2356,19,100,98,82,6.8,1
2357,16,74,62,70,3.6,1
2358,21,100,92,73,6.5,1
2359,20,67,78,83,4.7,1
2360,22,43,49,61,1.1,1
2361,17,73,84,72,5.3,1
2362,20,69,57,96,3.8,1
2363,19,68,77,62,5.0,1
2364,20,91,80,79,8.3,1
2365,19,61,79,72,5.4,1
2366,19,42,80,65,3.0,1
2367,19,100,86,68,6.9,1
2368,21,81,97,86,5.7,1
2369,19,49,57,88,2.7,1
2370,19,47,41,40,1.8,0
2371,17,58,70,65,3.0,1
2372,16,83,94,95,6.7,1
2373,18,91,100,79,4.4,1
2374,16,95,66,99,5.2,1
2375,19,74,62,53,2.3,1
2376,17,95,93,100,6.7,1
2377,20,50,61,50,1.0,1
2378,17,63,74,61,3.7,1
2379,19,77,79,100,5.8,1
2380,17,62,48,57,2.8,1
2381,22,96,89,93,6.2,1
2382,17,78,69,59,3.3,1
2383,19,54,67,45,2.5,1
2384,21,88,91,76,7.6,1
2385,22,89,82,84,5.3,1
2386,17,69,65,69,6.0,1
2387,18,95,78,84,7.0,1
2388,18,40,53,37,0.0,0
2389,17,86,88,73,6.3,1
2390,21,52,72,57,3.5,1
2391,20,65,60,69,3.7,1
2392,19,100,74,47,5.9,1
2393,18,80,67,80,4.3,1
2394,20,100,88,67,6.2,1
2395,17,67,84,61,4.9,1
2396,20,84,76,60,5.3,1
2397,22,72,50,71,4.0,1
2398,16,64,67,78,2.9,1
2399,18,73,69,64,3.5,1
2400,17,79,81,78,4.8,1
2401,19,97,100,100,8.7,1
2402,21,100,100,100,7.9,1
2403,22,78,84,56,3.7,1
2404,17,93,78,93,5.1,1
2405,19,88,67,67,4.4,1
2406,21,87,91,79,5.3,1
2407,21,72,91,76,5.5,1
2408,17,73,81,76,6.1,1
2409,22,37,55,55,0.0,0
2410,20,94,82,86,5.7,1
2411,20,82,86,46,4.2,1
2412,21,71,87,71,3.6,1
2413,20,92,100,100,6.6,1
2414,16,100,98,94,7.9,1
2415,21,96,100,77,6.4,1
2416,21,71,80,64,4.0,1
2417,19,55,72,55,2.8,1
2418,20,29,47,32,0.0,0
2419,22,72,91,75,5.4,1
2420,21,79,68,80,6.2,1
2421,22,81,75,80,4.8,1
2422,16,95,82,80,6.9,1
2423,19,55,49,81,2.4,1
2424,17,84,57,62,4.7,1
2425,22,94,67,73,4.5,1
2426,21,70,73,65,4.8,1
2427,16,91,95,82,7.3,1
2428,18,56,75,70,4.8,1
2429,16,74,85,73,4.4,1
2430,16,63,52,72,3.1,1
2431,19,100,72,86,7.7,1
2432,17,55,63,41,2.1,1
2433,18,65,68,83,3.9,1
2434,20,100,99,84,8.4,1
2435,20,92,74,77,5.9,1
2436,22,63,87,75,5.0,1
2437,16,90,71,73,5.0,1
2438,19,77,53,48,3.1,1
2439,19,84,96,83,4.9,1
2440,20,65,80,39,4.3,1
2441,22,79,79,88,5.4,1
2442,22,67,26,69,2.0,1
2443,22,76,79,89,5.8,1
2444,18,100,90,83,7.0,1
2445,17,76,91,74,4.6,1
2446,18,92,65,75,6.3,1
2447,21,76,99,79,5.6,1
2448,21,73,73,74,3.8,1
2449,17,65,47,50,2.9,1
2450,20,50,75,62,3.2,1
2451,17,84,78,73,5.6,1
2452,19,85,56,87,4.9,1
2453,21,96,89,80,7.6,1
2454,16,68,91,91,6.6,1
2455,16,91,88,84,6.6,1
2456,20,98,88,76,5.5,1
2457,19,61,76,70,3.1,1
2458,18,99,68,74,5.7,1
2459,19,72,77,76,5.1,1
2460,16,49,53,73,2.7,1
2461,16,99,78,80,7.4,1
2462,21,89,91,91,7.2,1
2463,19,64,66,70,2.7,1
2464,19,65,73,72,3.7,1
2465,16,85,64,82,3.9,1
2466,18,85,73,80,6.2,1
2467,20,88,76,88,6.0,1
2468,22,86,55,87,5.1,1
2469,20,93,66,59,5.5,1
2470,19,73,45,54,2.4,1
2471,20,84,92,83,5.8,1
2472,16,74,85,83,4.8,1
2473,16,49,92,69,3.6,1
2474,19,75,58,71,1.9,1
2475,19,84,71,69,5.1,1
2476,22,93,82,65,5.7,1
2477,22,58,51,63,1.6,1
2478,21,80,69,73,5.0,1
2479,19,85,82,66,5.2,1
2480,18,65,71,87,3.9,1
2481,20,83,81,88,5.8,1
2482,19,68,71,80,4.7,1
2483,17,100,88,96,5.6,1
2484,21,94,78,77,6.1,1
2485,17,100,79,97,6.1,1
2486,16,100,96,91,7.0,1
2487,22,71,94,72,5.7,1
2488,20,81,81,68,4.0,1
2489,19,56,64,69,3.7,1
2490,17,64,47,74,2.9,1
2491,20,85,75,61,5.3,1
2492,16,87,96,71,7.6,1
2493,22,67,58,62,4.3,1
2494,18,90,79,79,5.9,1
2495,21,69,80,73,3.5,1
2496,20,73,81,72,5.4,1
2497,20,93,88,94,7.5,1
2498,18,76,87,100,6.4,1
2499,20,43,56,37,1.9,0
2500,16,85,80,80,6.1,1
2501,16,99,94,100,6.2,1
2502,18,93,57,68,5.3,1
2503,21,100,91,73,6.3,1
2504,19,70,58,70,3.3,1
2505,17,82,90,69,5.1,1
2506,19,100,77,100,7.2,1
2507,20,100,100,100,7.0,1
2508,17,72,75,82,6.1,1
2509,18,84,68,94,3.2,1
2510,18,43,56,57,2.9,1
2511,21,93,91,74,5.2,1
2512,17,83,77,66,5.4,1
2513,16,67,66,68,4.8,1
2514,17,72,82,62,3.4,1
2515,20,86,79,84,5.9,1
2516,16,74,84,62,5.2,1
2517,22,70,92,72,5.6,1
2518,22,74,74,76,6.2,1
